id,date,user,pc,activity
{K5C5-K6SW81ND-7829CGMO},05/18/2010 08:53:08,MOH0273,PC-6699,Connect
{A0S6-J5ZO28IE-2888CCFI},05/18/2010 09:50:04,MOH0273,PC-6699,Disconnect
{S8Y5-I5VA38BQ-9358YRXO},05/18/2010 10:36:15,MOH0273,PC-6699,Connect
{Z6T6-F7PL24ZK-9902OCTY},05/18/2010 10:37:55,MOH0273,PC-6699,Disconnect
{J4I6-Y0AV16ZS-0713XPSJ},05/18/2010 11:43:25,MOH0273,PC-6699,Connect
{Z0G9-H7II40DW-7443QLML},05/18/2010 12:06:05,MOH0273,PC-6699,Disconnect
{U9I8-P8HQ78AF-1828EQFY},05/18/2010 13:32:12,MOH0273,PC-6699,Connect
{H4V9-F4QH73RS-7507HIWP},05/18/2010 13:34:57,MOH0273,PC-6699,Disconnect
{S8U8-X4YK26OQ-3325RWWJ},05/18/2010 14:14:17,MOH0273,PC-6699,Connect
{I7V5-K1YF23ML-6767KKLT},05/18/2010 14:35:03,MOH0273,PC-6699,Disconnect
{H2O3-L4ML14VL-7416XVLH},05/18/2010 15:35:13,MOH0273,PC-6699,Connect
{N1Q4-S0MI40SS-9652GFHF},05/18/2010 15:52:49,MOH0273,PC-6699,Disconnect
{Y6X5-B7YD39SA-2851DRZZ},05/18/2010 16:27:11,MOH0273,PC-6699,Connect
{H0D6-D8CU48TK-5467LBVW},05/18/2010 17:02:42,MOH0273,PC-6699,Disconnect
{U7J8-I8OY27FY-9536KOPH},05/19/2010 07:58:59,MOH0273,PC-6699,Connect
{L2I2-C5HR12DF-1170TPIW},05/19/2010 09:05:04,MOH0273,PC-6699,Disconnect
{W7L6-W6TO78KJ-3350FQVY},05/19/2010 09:42:42,MOH0273,PC-6699,Connect
{H1I7-K8ON76JW-8077DNUZ},05/19/2010 10:19:46,MOH0273,PC-6699,Disconnect
{I3X3-N8OK99UO-7403PETO},05/19/2010 10:22:11,MOH0273,PC-6699,Connect
{M3N0-F7WN59ZQ-7978GZUO},05/19/2010 11:06:46,MOH0273,PC-6699,Disconnect
{G6X2-C3XZ18PI-9750SLJD},05/19/2010 12:01:32,MOH0273,PC-6699,Connect
{D7G7-H9BR52VP-7737QRYS},05/19/2010 12:20:57,MOH0273,PC-6699,Disconnect
{B7C8-B5VN74WG-8568PNXW},05/19/2010 12:52:10,MOH0273,PC-6699,Connect
{W4V2-L9PI75UX-7185KYFL},05/19/2010 13:10:08,MOH0273,PC-6699,Disconnect
{F7B9-J3QB76KA-3502LJAS},05/19/2010 13:42:26,MOH0273,PC-6699,Connect
{T1B8-U6MI80VL-4248WYIH},05/19/2010 13:50:05,MOH0273,PC-6699,Disconnect
{A7J7-T5ZA75OH-6999MSHJ},05/19/2010 14:04:57,MOH0273,PC-6699,Connect
{B6X2-K0MA97PQ-4407QGUW},05/19/2010 14:12:33,MOH0273,PC-6699,Disconnect
{T9F1-O1PS19ZP-9188WECU},05/19/2010 14:36:00,MOH0273,PC-6699,Connect
{R0F7-Q5GD85YB-4874RADU},05/19/2010 15:14:13,MOH0273,PC-6699,Disconnect
{L4P2-I0BX66LZ-7140HOWY},05/19/2010 17:11:16,MOH0273,PC-6699,Connect
{K8F2-M8BT82JG-8669WWVJ},05/19/2010 17:17:00,MOH0273,PC-6699,Disconnect
{H7Y7-Z3NU04IY-2159KJVO},05/20/2010 07:23:57,MOH0273,PC-6699,Connect
{F9T4-C5EF47HN-0786GAEA},05/20/2010 07:26:09,MOH0273,PC-6699,Disconnect
{I8S3-H8CC30TB-6568JCIC},05/20/2010 07:26:50,MOH0273,PC-6699,Connect
{P2Q1-Z6PP18SV-7749YUZD},05/20/2010 07:46:52,MOH0273,PC-6699,Disconnect
{S9V2-C3CW14GH-8995HVQN},05/20/2010 08:05:57,MOH0273,PC-6699,Connect
{G3T2-T6SL41IP-8936VHRZ},05/20/2010 09:49:22,MOH0273,PC-6699,Disconnect
{A0K7-Y1SJ75UC-0699EXPC},05/20/2010 11:12:15,MOH0273,PC-6699,Connect
{Y5O7-O9KG38VI-9260AOCW},05/20/2010 11:46:48,MOH0273,PC-6699,Disconnect
{Y2N6-E0LF12OC-9295WJAR},05/20/2010 12:25:57,MOH0273,PC-6699,Connect
{O0I9-I4MB28KA-4606DQHF},05/20/2010 12:55:06,MOH0273,PC-6699,Disconnect
{Q2U0-Q6VN37GE-6066KVSG},05/20/2010 13:56:57,MOH0273,PC-6699,Connect
{H4G2-X9UD98HK-1782GWEM},05/20/2010 14:02:16,MOH0273,PC-6699,Disconnect
{V8M2-N0NW14XH-6194KRWM},05/20/2010 14:24:02,MOH0273,PC-6699,Connect
{B1W1-E6TU97UH-5368ATEC},05/20/2010 15:12:07,MOH0273,PC-6699,Disconnect
{A2I8-J5YT74TY-0850TQKI},05/20/2010 15:16:47,MOH0273,PC-6699,Connect
{N1T9-Q6KU63JM-6466JJMZ},05/20/2010 16:58:17,MOH0273,PC-6699,Disconnect
{E7T6-J6NR87UB-4497IAFP},05/21/2010 07:18:16,MOH0273,PC-6699,Connect
{M4F6-O9AC48DS-3005IJCE},05/21/2010 07:20:59,MOH0273,PC-6699,Disconnect
{W0H9-J6MA67KV-1874TUUZ},05/21/2010 08:28:40,MOH0273,PC-6699,Connect
{P6K6-Z4IK41HG-1785LDZC},05/21/2010 08:43:06,MOH0273,PC-6699,Disconnect
{S5E1-J5QU76VA-0789IBRT},05/21/2010 09:32:17,MOH0273,PC-6699,Connect
{C5T8-R6XV86JA-4168QTGO},05/21/2010 09:32:49,MOH0273,PC-6699,Disconnect
{N8Y6-V0OK90YN-7589NDRM},05/21/2010 09:43:28,MOH0273,PC-6699,Connect
{A8C4-L4TR17WQ-8158ALCW},05/21/2010 09:57:10,MOH0273,PC-6699,Disconnect
{G0Q6-A4HA98EQ-5260GQFF},05/21/2010 10:37:25,MOH0273,PC-6699,Connect
{U4L0-A6VB91DI-0343FHFQ},05/21/2010 10:42:48,MOH0273,PC-6699,Disconnect
{R8M2-W2RX41EL-2790OORS},05/21/2010 11:00:06,MOH0273,PC-6699,Connect
{M2Y4-A1ER47EG-9402AYYY},05/21/2010 11:59:47,MOH0273,PC-6699,Disconnect
{M1P9-T9IX60RQ-5901WTOZ},05/21/2010 13:38:18,MOH0273,PC-6699,Connect
{J8C9-R7DN35AO-8843KXSC},05/21/2010 13:50:00,MOH0273,PC-6699,Disconnect
{O5Q9-U6MH45VT-1167AEGE},05/21/2010 14:31:21,MOH0273,PC-6699,Connect
{A1K4-Y4UT10OC-3908PLBJ},05/21/2010 14:53:31,MOH0273,PC-6699,Disconnect
{V7C0-K0LA49WI-3459UYLX},05/22/2010 08:16:48,MOH0273,PC-6699,Connect
{Z0R6-W9ZC04SV-1459UBLE},05/22/2010 08:17:21,MOH0273,PC-6699,Disconnect
{S7J0-B2KK94EU-8252HOTO},05/22/2010 10:52:43,MOH0273,PC-6699,Connect
{G1G5-J7QS82QT-2836AELS},05/22/2010 10:59:49,MOH0273,PC-6699,Disconnect
{S3B1-N2FM13WV-3926QMBU},05/22/2010 11:15:10,MOH0273,PC-6699,Connect
{G9Y4-Y7BH66UV-3941WQAQ},05/22/2010 11:22:31,MOH0273,PC-6699,Disconnect
{C1X2-E4GS44TS-8292DROQ},05/22/2010 11:40:38,MOH0273,PC-6699,Connect
{F5G6-W6YE22EG-1682INDU},05/22/2010 12:01:01,MOH0273,PC-6699,Disconnect
{Y5Z5-W0NL41YD-6422JMNG},05/22/2010 12:41:38,MOH0273,PC-6699,Connect
{C2I6-A8RL39VO-6371QRDB},05/22/2010 12:49:35,MOH0273,PC-6699,Disconnect
{E6P2-F5PD27WV-9104RIIS},05/22/2010 14:53:17,MOH0273,PC-6699,Connect
{Y7X7-Q9XN81NM-3593XGLW},05/22/2010 14:57:28,MOH0273,PC-6699,Disconnect
{W7N9-F9OS31KO-0879RIRI},05/22/2010 17:19:10,MOH0273,PC-6699,Connect
{Y3U9-N8GO21WJ-8702XYGV},05/22/2010 17:24:06,MOH0273,PC-6699,Disconnect
{T1A9-E9IK10HJ-7749LWFO},05/24/2010 08:46:32,MOH0273,PC-6699,Connect
{E9A6-K5NH70KX-5063NYZH},05/24/2010 08:55:28,MOH0273,PC-6699,Disconnect
{W3X3-B4LS97GT-5292WQHN},05/24/2010 09:17:36,MOH0273,PC-6699,Connect
{H4U1-P5MU27DM-6854MYOD},05/24/2010 09:21:10,MOH0273,PC-6699,Disconnect
{I1U4-Y1HO05ET-6579DJFC},05/24/2010 10:06:44,MOH0273,PC-6699,Connect
{G7C3-S7AL33DL-8968AEDM},05/24/2010 10:21:37,MOH0273,PC-6699,Disconnect
{E7H0-M7LB51SQ-4413WGVZ},05/24/2010 11:22:19,MOH0273,PC-6699,Connect
{U2U5-J2QY76YM-0441CRLU},05/24/2010 11:43:51,MOH0273,PC-6699,Disconnect
{S2I5-L9NT78WH-9073BCXY},05/24/2010 11:56:36,MOH0273,PC-6699,Connect
{D9D3-P4AJ49HL-9776OQOF},05/24/2010 12:16:13,MOH0273,PC-6699,Disconnect
{E2E3-D1NS68EO-1810XRLY},05/24/2010 13:12:45,MOH0273,PC-6699,Connect
{A5T9-S9AS89HD-3502ATDC},05/24/2010 13:57:05,MOH0273,PC-6699,Disconnect
{P6D7-B8MN11YA-8764ZKYV},05/24/2010 14:36:47,MOH0273,PC-6699,Connect
{A0Y3-G6GE13BJ-0881DLLP},05/24/2010 14:46:48,MOH0273,PC-6699,Disconnect
{S6Z5-Y6CK50HM-7610DDNB},05/24/2010 15:32:58,MOH0273,PC-6699,Connect
{K2Q6-Z7EB28GW-5974MQRV},05/24/2010 15:38:27,MOH0273,PC-6699,Disconnect
{T1U5-G3MP08SS-7682IWLH},05/25/2010 14:16:39,MOH0273,PC-6699,Connect
{T2V6-P2LX63PU-2619KOPJ},05/25/2010 14:23:24,MOH0273,PC-6699,Disconnect
{Q4G4-Y6LW78AO-2112URMW},05/25/2010 14:37:40,MOH0273,PC-6699,Connect
{B6L6-T0FL37FL-2660RJYT},05/25/2010 14:38:25,MOH0273,PC-6699,Disconnect
{N5X7-K9IZ83PF-8571LZZJ},05/25/2010 15:08:27,MOH0273,PC-6699,Connect
{A4E5-S7KJ90GS-8905IIOX},05/25/2010 15:15:47,MOH0273,PC-6699,Disconnect
{Z9E0-F3BE18BH-1201ZMTJ},05/25/2010 15:28:35,MOH0273,PC-6699,Connect
{D5E1-C5XF56NC-9242IEPO},05/25/2010 15:41:46,MOH0273,PC-6699,Disconnect
{P9Z0-B4QR59ET-5800XXMK},05/25/2010 15:51:03,MOH0273,PC-6699,Connect
{Q8R3-D9OR20XG-7301LECF},05/25/2010 15:53:00,MOH0273,PC-6699,Disconnect
{R4C3-X0YD35IW-8101DCJK},05/25/2010 16:05:16,MOH0273,PC-6699,Connect
{T5E5-N8ZM55XN-3262HDAS},05/25/2010 16:16:51,MOH0273,PC-6699,Disconnect
{M8W3-E7BD06LQ-0219NLLM},05/25/2010 16:30:44,MOH0273,PC-6699,Connect
{B4J0-F1MZ14RY-5536GQLG},05/25/2010 16:34:05,MOH0273,PC-6699,Disconnect
{E0M8-Q9BK63RT-2484LXHQ},05/25/2010 16:39:50,MOH0273,PC-6699,Connect
{Z5R4-H8AQ67BM-1699NGLE},05/25/2010 17:06:52,MOH0273,PC-6699,Disconnect
{F5W0-R1HP81NP-6394MDHZ},05/26/2010 08:10:17,MOH0273,PC-6699,Connect
{U0A8-W6WD80WO-7120KNVI},05/26/2010 08:24:52,MOH0273,PC-6699,Disconnect
{J6U9-M5QU75CE-6730WGVO},05/26/2010 08:52:55,MOH0273,PC-6699,Connect
{T2J0-E0QN26IL-5080YXTS},05/26/2010 09:21:14,MOH0273,PC-6699,Disconnect
{K3Y7-T0XG39GE-8939JMNP},05/26/2010 09:53:45,MOH0273,PC-6699,Connect
{H4S0-J7AX13UO-3992ZHRW},05/26/2010 10:17:13,MOH0273,PC-6699,Disconnect
{C9B9-J6II35LJ-9899NBER},05/26/2010 10:39:13,MOH0273,PC-6699,Connect
{O2R6-W7EE44FM-8900DNDK},05/26/2010 10:53:22,MOH0273,PC-6699,Disconnect
{C1Q0-W9QN48GW-1675ENYE},05/26/2010 11:19:16,MOH0273,PC-6699,Connect
{T1L7-L8OW11XG-6801OKZO},05/26/2010 11:25:42,MOH0273,PC-6699,Disconnect
{Q9T1-R3OL65CV-3777WPPL},05/26/2010 16:39:48,MOH0273,PC-6699,Connect
{C6D7-N5OM28GL-3336MTFL},05/26/2010 16:46:32,MOH0273,PC-6699,Disconnect
{R7Q6-E3NY60GQ-1925IIFL},05/27/2010 14:05:35,MOH0273,PC-6699,Connect
{E8K9-J1QM69UG-4366LERN},05/27/2010 14:20:22,MOH0273,PC-6699,Disconnect
{M3W2-V5EK80WG-6217KYXQ},05/27/2010 14:24:08,MOH0273,PC-6699,Connect
{N5G3-W1OQ41BA-8278AWYM},05/27/2010 14:37:07,MOH0273,PC-6699,Disconnect
{U8Q5-X2AA55GR-5914LOOP},05/27/2010 15:26:31,MOH0273,PC-6699,Connect
{F1I6-X1CB26MZ-0365SGLK},05/27/2010 15:52:56,MOH0273,PC-6699,Disconnect
{M7Y5-P3VL82PK-8722RHBZ},05/27/2010 15:55:29,MOH0273,PC-6699,Connect
{H4C1-U3OY03HO-9774BCMA},05/27/2010 15:58:27,MOH0273,PC-6699,Disconnect
{Z3V4-V7TV01KP-9533FOHD},05/27/2010 16:21:49,MOH0273,PC-6699,Connect
{F0O1-T7RN10LM-0148UOFQ},05/27/2010 16:31:47,MOH0273,PC-6699,Disconnect
{P9P8-Y0YB54UA-8328ZZJJ},05/27/2010 16:41:41,MOH0273,PC-6699,Connect
{M8W3-A3OG93DU-0073EWYF},05/27/2010 16:45:39,MOH0273,PC-6699,Disconnect
{J1K2-U9VU60KZ-1631ZWGI},05/28/2010 07:23:02,MOH0273,PC-6699,Connect
{X6V3-G3XS52VN-5417VNIV},05/28/2010 07:35:49,MOH0273,PC-6699,Disconnect
{G9D0-U1XJ91OA-4849QYXJ},05/28/2010 07:51:04,MOH0273,PC-6699,Connect
{V3O4-I4RN70QH-5401HCKC},05/28/2010 07:54:08,MOH0273,PC-6699,Disconnect
{O1Y1-H5LT07RS-3499GQXF},05/28/2010 08:12:49,MOH0273,PC-6699,Connect
{B5F9-L5KP64OR-4460GJDB},05/28/2010 08:16:23,MOH0273,PC-6699,Disconnect
{X2H8-F3OS41XL-9852CUYR},05/28/2010 08:18:18,MOH0273,PC-6699,Connect
{C4V9-K2QX91UT-1643BXIW},05/28/2010 08:34:26,MOH0273,PC-6699,Disconnect
{Q0T6-N4QJ65DH-6553QEFS},05/28/2010 10:02:11,MOH0273,PC-6699,Connect
{S6N2-C8EB84VV-9093WYVA},05/28/2010 10:28:06,MOH0273,PC-6699,Disconnect
{H2U8-W1ZE26ML-1823UOJN},05/28/2010 10:31:00,MOH0273,PC-6699,Connect
{I7C4-A7UE14BS-0013SDAI},05/28/2010 10:34:30,MOH0273,PC-6699,Disconnect
{V7I7-C7ZB78LI-0655IJRR},05/28/2010 11:37:03,MOH0273,PC-6699,Connect
{X9W8-Y7YN43NN-6022SKSR},05/28/2010 11:37:35,MOH0273,PC-6699,Disconnect
{D6I1-F0IW62VR-7841EEAD},06/01/2010 07:12:39,MOH0273,PC-6699,Connect
{C4V1-D9UE21KZ-6368CUVI},06/01/2010 07:32:38,MOH0273,PC-6699,Disconnect
{X5X3-N1IX86EL-4880REMH},06/01/2010 07:44:29,MOH0273,PC-6699,Connect
{M9L9-I2PC60DH-8951YSZX},06/01/2010 08:13:58,MOH0273,PC-6699,Disconnect
{T1H0-V6BV83PM-8792EYMN},06/01/2010 10:13:54,MOH0273,PC-6699,Connect
{R5G3-V0RR22XZ-0839QJOG},06/01/2010 10:22:44,MOH0273,PC-6699,Disconnect
{R0F1-M1QV54LK-8350NIJI},06/01/2010 11:11:27,MOH0273,PC-6699,Connect
{G4D5-T4ZW06GX-6624ODAD},06/01/2010 11:12:42,MOH0273,PC-6699,Disconnect
{D3Z8-W2FE80IE-2394TPWI},06/01/2010 11:38:50,MOH0273,PC-6699,Connect
{X5B8-Q7CB94ZP-3093VCUG},06/01/2010 11:38:54,MOH0273,PC-6699,Disconnect
{M0R3-J7HD97LC-4958EEWF},06/01/2010 12:07:49,MOH0273,PC-6699,Connect
{P3W7-V8IS96XB-4223BRAF},06/01/2010 12:22:23,MOH0273,PC-6699,Disconnect
{O4Q8-C5XA25FC-6425URAW},06/01/2010 14:46:40,MOH0273,PC-6699,Connect
{Q9F5-U8RK38CO-8485GWMY},06/01/2010 14:54:12,MOH0273,PC-6699,Disconnect
{T0T3-C5RX71QG-3543EDOY},06/01/2010 15:17:23,MOH0273,PC-6699,Connect
{H0T7-J8WO63VZ-6307HLOH},06/01/2010 15:56:31,MOH0273,PC-6699,Disconnect
{Z1N3-Q9GB10EG-8387GHZC},06/02/2010 07:21:08,MOH0273,PC-6699,Connect
{T6J3-B1NG59ND-6017OCIN},06/02/2010 07:41:09,MOH0273,PC-6699,Disconnect
{C0I4-I2QT23TC-6150UXKF},06/02/2010 07:42:25,MOH0273,PC-6699,Connect
{N8V7-J2VY73MI-5571DBXC},06/02/2010 08:31:22,MOH0273,PC-6699,Disconnect
{F4K4-Q1LI90WJ-3182FNWM},06/02/2010 09:18:13,MOH0273,PC-6699,Connect
{E9H0-M4AN60RT-4872XTVN},06/02/2010 09:20:06,MOH0273,PC-6699,Disconnect
{Z7L0-M3OQ15QN-7015ZMFF},06/02/2010 09:41:27,MOH0273,PC-6699,Connect
{M4U3-Y0AP30PX-6123WBFU},06/02/2010 10:22:26,MOH0273,PC-6699,Disconnect
{C5B6-A2TE26VD-9064YBWU},06/02/2010 11:04:14,MOH0273,PC-6699,Connect
{K4U7-E3CR65OI-5678FGEA},06/02/2010 11:36:42,MOH0273,PC-6699,Disconnect
{N6K7-N9MM49SG-7560OXNX},06/02/2010 12:21:26,MOH0273,PC-6699,Connect
{H1R2-A5YC98YT-3244YOKT},06/02/2010 12:48:56,MOH0273,PC-6699,Disconnect
{N4L7-B0XK46OG-2381SJIH},06/02/2010 14:01:10,MOH0273,PC-6699,Connect
{B5S9-P2RW38FQ-5573ITDR},06/02/2010 14:18:17,MOH0273,PC-6699,Disconnect
{N8T2-L4LQ60WH-8589SEXD},06/02/2010 15:11:41,MOH0273,PC-6699,Connect
{A0K2-I5UI80KJ-1014OLVK},06/02/2010 15:30:56,MOH0273,PC-6699,Disconnect
{B2U4-L2LK31IN-4263JKSU},06/02/2010 16:16:35,MOH0273,PC-6699,Connect
{C0Y9-H1XF34MK-1590DYFK},06/02/2010 16:28:37,MOH0273,PC-6699,Disconnect
{R4R4-D7HG96OQ-5354KMAV},06/03/2010 07:42:51,MOH0273,PC-6699,Connect
{Q3Y0-V7KJ91DC-7260ZJMF},06/03/2010 08:00:24,MOH0273,PC-6699,Disconnect
{I9T4-L8KC76QR-7553WHYE},06/03/2010 08:45:55,MOH0273,PC-6699,Connect
{K0B8-N6HM87IK-1858NNDF},06/03/2010 09:12:19,MOH0273,PC-6699,Disconnect
{F9L3-N9XE40AA-5607KJNA},06/03/2010 10:38:05,MOH0273,PC-6699,Connect
{W1Y0-U3IO13FF-1976ZQXP},06/03/2010 10:42:39,MOH0273,PC-6699,Disconnect
{J2I7-U6BQ58BF-9749JBBT},06/03/2010 10:49:49,MOH0273,PC-6699,Connect
{H0V6-W0WJ95ZN-1010YRNF},06/03/2010 11:03:11,MOH0273,PC-6699,Disconnect
{N1W5-U8FW42XK-8505CJTB},06/03/2010 11:16:42,MOH0273,PC-6699,Connect
{Y0E7-X6EE92SG-6429XGQM},06/03/2010 11:59:30,MOH0273,PC-6699,Disconnect
{C3M8-C2CF29SZ-8245PQWJ},06/03/2010 12:33:54,MOH0273,PC-6699,Connect
{U5N1-Y2ER85PS-8933ATST},06/03/2010 12:36:03,MOH0273,PC-6699,Disconnect
{T4R2-I0GS82XJ-6344DAQW},06/03/2010 14:49:43,MOH0273,PC-6699,Connect
{J1H7-M8GK74VI-2816HUON},06/03/2010 14:54:54,MOH0273,PC-6699,Disconnect
{B6B7-F5FZ59SM-4593FBRC},06/03/2010 15:12:22,MOH0273,PC-6699,Connect
{X2S7-Z2EH85UT-1078RJRB},06/03/2010 15:16:51,MOH0273,PC-6699,Disconnect
{G1S2-H6PY40XW-7660NTRI},06/03/2010 15:52:24,MOH0273,PC-6699,Connect
{F8D3-X1AL45TH-6822UQBS},06/03/2010 16:21:03,MOH0273,PC-6699,Disconnect
{P7R7-C8FL36TE-2362VOJX},06/04/2010 07:47:39,MOH0273,PC-6699,Connect
{Z4L0-X4RO70AV-2657SYUJ},06/04/2010 07:50:35,MOH0273,PC-6699,Disconnect
{Q8X6-S5ZP79FF-5330SWGY},06/04/2010 08:11:58,MOH0273,PC-6699,Connect
{C9L4-B0YC86JG-7609GFPW},06/04/2010 08:36:25,MOH0273,PC-6699,Disconnect
{F1W5-M5KU24YC-6273NOGJ},06/04/2010 09:06:46,MOH0273,PC-6699,Connect
{S0E5-M1HN63KW-3889DPQO},06/04/2010 09:09:53,MOH0273,PC-6699,Disconnect
{D1O2-O4ID13GF-6059ZNJD},06/04/2010 09:45:59,MOH0273,PC-6699,Connect
{H5X1-E9CG83QA-1804KKKX},06/04/2010 10:08:32,MOH0273,PC-6699,Disconnect
{T0F7-I5XO77JK-4575EVQR},06/04/2010 10:10:06,MOH0273,PC-6699,Connect
{I9S9-F8KM28GD-3516IDDA},06/04/2010 10:20:44,MOH0273,PC-6699,Disconnect
{I7I5-B6XF57WK-7768UWFE},06/04/2010 10:35:31,MOH0273,PC-6699,Connect
{R0F8-C9CU74AN-6630NUTM},06/04/2010 10:42:10,MOH0273,PC-6699,Disconnect
{N1M3-B5MD92KO-6906PSGC},06/04/2010 11:13:01,MOH0273,PC-6699,Connect
{B2N6-F6WQ29IJ-8421QXBL},06/04/2010 11:17:21,MOH0273,PC-6699,Disconnect
{Z4Y8-K6NW16JI-3609LRRV},06/04/2010 11:24:22,MOH0273,PC-6699,Connect
{N5R0-J8XB28NS-3026HVUU},06/04/2010 11:40:07,MOH0273,PC-6699,Disconnect
{C3I2-P8IH39NU-7075TKZH},06/04/2010 16:52:24,MOH0273,PC-6699,Connect
{K0R7-Y4ZP29NL-5215STHH},06/04/2010 17:05:47,MOH0273,PC-6699,Disconnect
{A1M2-M0JN04JK-7248FBJE},06/07/2010 14:03:01,MOH0273,PC-6699,Connect
{Z1E5-L0WS97JI-1301MYCR},06/07/2010 14:03:29,MOH0273,PC-6699,Disconnect
{R6Y5-W5PO73NJ-4810FHRV},06/07/2010 14:04:06,MOH0273,PC-6699,Connect
{P2A0-E9OH91GM-7224LWKQ},06/07/2010 14:05:12,MOH0273,PC-6699,Disconnect
{F0S3-E1LL06QC-3753GSVM},06/07/2010 14:06:22,MOH0273,PC-6699,Connect
{W1D9-K3AN68CB-6600LPLL},06/07/2010 14:06:37,MOH0273,PC-6699,Disconnect
{A3Y4-N9RV94XJ-7546VKUE},06/07/2010 14:07:07,MOH0273,PC-6699,Connect
{P6Q3-U0BO03GI-1500BNKR},06/07/2010 14:08:59,MOH0273,PC-6699,Disconnect
{D7W9-Y0GX67RF-1850ZREU},06/07/2010 14:09:48,MOH0273,PC-6699,Connect
{R9V8-M5FF29VB-1292MYUV},06/07/2010 14:10:17,MOH0273,PC-6699,Disconnect
{X2B2-Y8YE46ZP-1698OYUH},06/07/2010 14:11:27,MOH0273,PC-6699,Connect
{J7L9-D6QU46ML-1132KDYG},06/07/2010 14:11:32,MOH0273,PC-6699,Connect
{Y2N0-C0QM77BG-9328VOHD},06/07/2010 14:11:32,MOH0273,PC-6699,Disconnect
{K9C4-U4NQ98SK-5604EJSG},06/07/2010 14:11:35,MOH0273,PC-6699,Disconnect
{U1I0-U8JR03NJ-8431TCUL},06/08/2010 09:09:20,MOH0273,PC-6699,Connect
{B2Z3-S8AQ70RI-6057OBKT},06/08/2010 09:38:22,MOH0273,PC-6699,Disconnect
{D5E8-S2TK20IP-8065UWOI},06/08/2010 09:57:28,MOH0273,PC-6699,Connect
{Y4G0-X6ZN80TA-5253KZIT},06/08/2010 09:58:02,MOH0273,PC-6699,Disconnect
{F4O7-E2AJ59QV-2246AVJU},06/08/2010 11:13:00,MOH0273,PC-6699,Connect
{R8J0-G1NE16EG-3976BEQA},06/08/2010 11:18:04,MOH0273,PC-6699,Disconnect
{S0V2-Y6NU69NN-5217YVPM},06/08/2010 11:18:16,MOH0273,PC-6699,Connect
{R8D1-M3HP11LV-6845TDFR},06/08/2010 11:45:46,MOH0273,PC-6699,Disconnect
{O6S3-G7TU13DL-3480SNGG},06/08/2010 12:41:22,MOH0273,PC-6699,Connect
{S4M7-W5ZY18TP-2599OZVE},06/08/2010 12:56:22,MOH0273,PC-6699,Disconnect
{A2M9-V1BM76OX-2983FMDG},06/08/2010 14:05:48,MOH0273,PC-6699,Connect
{U8C0-X0EH80PX-4170VJSR},06/08/2010 14:28:54,MOH0273,PC-6699,Disconnect
{Z9A8-Y0CE72OE-8949LYWY},06/08/2010 15:05:02,MOH0273,PC-6699,Connect
{C0V2-I6KC00BV-9403ITNS},06/08/2010 15:27:45,MOH0273,PC-6699,Disconnect
{M4Z8-C6RG09ND-9319RIMA},06/08/2010 15:33:25,MOH0273,PC-6699,Connect
{R5F2-Z5HN00DF-5298GWPR},06/08/2010 16:05:10,MOH0273,PC-6699,Disconnect
{N2Y1-S7CW95JE-8894OSVN},06/09/2010 10:37:38,MOH0273,PC-6699,Connect
{X4N7-Q7QO14DW-5162YFPZ},06/09/2010 10:53:15,MOH0273,PC-6699,Disconnect
{X2Q6-J7YZ68LQ-7948ZZQK},06/09/2010 11:00:08,MOH0273,PC-6699,Connect
{K8Z5-Y4XY56LU-0441KMGM},06/09/2010 11:12:38,MOH0273,PC-6699,Disconnect
{F9O6-E8DA78YV-4280ZGMM},06/09/2010 11:18:35,MOH0273,PC-6699,Connect
{N2J5-N6AZ38JD-4320ZJDH},06/09/2010 11:19:16,MOH0273,PC-6699,Disconnect
{B6K4-U2OI03RI-7585TQLA},06/09/2010 11:25:54,MOH0273,PC-6699,Connect
{E1S1-F8XS11GA-7834WFWA},06/09/2010 11:29:11,MOH0273,PC-6699,Disconnect
{M5P1-I5IS40GC-6605IPAB},06/09/2010 12:33:54,MOH0273,PC-6699,Connect
{S7X2-C2MK67GW-1890WXGB},06/09/2010 12:43:15,MOH0273,PC-6699,Disconnect
{M9G6-X5ZV84ZZ-8061ZPIO},06/09/2010 12:47:05,MOH0273,PC-6699,Connect
{A0U9-X8GF61XE-3649TART},06/09/2010 12:52:09,MOH0273,PC-6699,Disconnect
{P1Y1-W4MY54LA-7160AXQZ},06/09/2010 12:57:35,MOH0273,PC-6699,Connect
{J0G8-O4CG91GC-0464IZJW},06/09/2010 12:57:57,MOH0273,PC-6699,Disconnect
{O0C9-D6YG95UA-5847IEEJ},06/09/2010 16:45:56,MOH0273,PC-6699,Connect
{N4E9-Z3VX97FW-5637HKRH},06/09/2010 16:46:16,MOH0273,PC-6699,Disconnect
{N7W2-Y7BG79DV-7365GNLU},06/09/2010 16:47:32,MOH0273,PC-6699,Connect
{X1T2-U1WS73KL-8064AFUW},06/09/2010 17:10:44,MOH0273,PC-6699,Disconnect
{H5S8-Z5XE21XT-9429MZGO},06/10/2010 07:45:09,MOH0273,PC-6699,Connect
{Z0T8-K3XD79DH-9260KMZC},06/10/2010 07:52:26,MOH0273,PC-6699,Disconnect
{D4C5-D7FM13DJ-5213HSTN},06/10/2010 08:09:53,MOH0273,PC-6699,Connect
{A5P3-W3OT49BL-4991BOQB},06/10/2010 08:25:20,MOH0273,PC-6699,Disconnect
